timestamp_ms,ecg_raw
1776901236201,2161
1776901236203,2167
1776901236205,2170
1776901236207,2168
1776901236209,2161
1776901236211,2157
1776901236213,2154
1776901236215,2158
1776901236217,2162
1776901236219,2167
1776901236201,2167
1776901236203,2172
1776901236205,2172
1776901236207,2172
1776901236209,2165
1776901236211,2167
1776901236213,2167
1776901236215,2172
1776901236217,2175
1776901236219,2180
1776901236245,2187
1776901236247,2193
1776901236249,2195
1776901236251,2195
1776901236253,2194
1776901236255,2195
1776901236257,2200
1776901236259,2205
1776901236261,2206
1776901236263,2213
1776901236245,2215
1776901236247,2210
1776901236249,2210
1776901236251,2206
1776901236253,2207
1776901236255,2205
1776901236257,2207
1776901236259,2208
1776901236261,2212
1776901236263,2216
1776901236245,2217
1776901236247,2224
1776901236249,2227
1776901236251,2233
1776901236253,2238
1776901236255,2240
1776901236257,2249
1776901236259,2256
1776901236261,2265
1776901236263,2273
1776901236296,2280
1776901236298,2287
1776901236300,2287
1776901236302,2285
1776901236304,2282
1776901236306,2283
1776901236308,2284
1776901236310,2289
1776901236312,2293
1776901236314,2301
1776901236297,2304
1776901236299,2306
1776901236301,2308
1776901236303,2305
1776901236305,2303
1776901236307,2304
1776901236309,2307
1776901236311,2315
1776901236313,2320
1776901236315,2329
1776901236335,2333
1776901236337,2341
1776901236339,2343
1776901236341,2351
1776901236343,2347
1776901236345,2348
1776901236347,2350
1776901236349,2355
1776901236351,2360
1776901236353,2364
1776901236335,2367
1776901236337,2372
1776901236339,2372
1776901236341,2369
1776901236343,2369
1776901236345,2366
1776901236347,2367
1776901236349,2372
1776901236351,2378
1776901236353,2387
1776901236380,2387
1776901236382,2390
1776901236384,2388
1776901236386,2387
1776901236388,2387
1776901236390,2386
1776901236392,2388
1776901236394,2394
1776901236396,2400
1776901236398,2401
1776901236380,2404
1776901236382,2404
1776901236384,2400
1776901236386,2395
1776901236388,2387
1776901236390,2380
1776901236392,2377
1776901236394,2378
1776901236396,2375
1776901236398,2374
1776901236425,2373
1776901236427,2370
1776901236429,2367
1776901236431,2366
1776901236433,2364
1776901236435,2363
1776901236437,2364
1776901236439,2366
1776901236441,2365
1776901236443,2367
1776901236425,2366
1776901236427,2364
1776901236429,2361
1776901236431,2354
1776901236433,2348
1776901236435,2344
1776901236437,2339
1776901236439,2338
1776901236441,2337
1776901236443,2340
1776901236471,2340
1776901236473,2343
1776901236475,2344
1776901236477,2339
1776901236479,2338
1776901236481,2336
1776901236483,2337
1776901236485,2339
1776901236487,2343
1776901236489,2347
1776901236471,2348
1776901236473,2346
1776901236475,2346
1776901236477,2339
1776901236479,2331
1776901236481,2324
1776901236483,2323
1776901236485,2323
1776901236487,2325
1776901236489,2327
1776901236471,2327
1776901236473,2326
1776901236475,2324
1776901236477,2321
1776901236479,2317
1776901236481,2316
1776901236483,2316
1776901236485,2315
1776901236487,2319
1776901236489,2322
1776901236520,2324
1776901236522,2328
1776901236524,2333
1776901236526,2332
1776901236528,2333
1776901236530,2335
1776901236532,2335
1776901236534,2337
1776901236536,2336
1776901236538,2338
1776901236520,2338
1776901236522,2337
1776901236524,2334
1776901236526,2373
1776901236528,2326
1776901236530,2321
1776901236532,2320
1776901236534,2324
1776901236536,2332
1776901236538,2341
1776901236561,2347
1776901236563,2353
1776901236565,2359
1776901236567,2361
1776901236569,2361
1776901236571,2362
1776901236573,2364
1776901236575,2370
1776901236577,2375
1776901236579,2376
1776901236561,2374
1776901236563,2371
1776901236565,2363
1776901236567,2353
1776901236569,2346
1776901236571,2342
1776901236573,2341
1776901236575,2344
1776901236577,2348
1776901236579,2354
1776901236617,2360
1776901236619,2368
1776901236621,2375
1776901236623,2378
1776901236625,2380
1776901236627,2386
1776901236629,2392
1776901236631,2397
1776901236633,2396
1776901236635,2394
1776901236617,2386
1776901236619,2377
1776901236621,2367
1776901236623,2357
1776901236625,2352
1776901236627,2359
1776901236629,2372
1776901236631,2392
1776901236633,2413
1776901236635,2429
1776901236650,2442
1776901236652,2443
1776901236654,2441
1776901236656,2431
1776901236658,2419
1776901236660,2408
1776901236662,2395
1776901236664,2382
1776901236666,2371
1776901236668,2358
1776901236650,2349
1776901236652,2338
1776901236654,2329
1776901236656,2310
1776901236658,2310
1776901236660,2306
